,Id_pol,Annual.pct.driven,Total.miles.driven,Pct.drive.mon,Pct.drive.tue,Pct.drive.wed,Pct.drive.thr,Pct.drive.fri,Pct.drive.sat,Pct_drive_sun,Pct.drive.2hrs,Pct.drive.3hrs,Pct.drive.4hrs,Pct.drive.wkday,Pct.drive.wkend,Pct.drive.rush am,Pct.drive.rush pm,Avgdays.week,Accel.06miles,Accel.08miles,Accel.09miles,Accel.11miles,Accel.12miles,Accel.14miles,Brake.06miles,Brake.08miles,Brake.09miles,Brake.11miles,Brake.12miles,Brake.14miles,Left.turn.intensity08,Left.turn.intensity09,Left.turn.intensity10,Left.turn.intensity11,Left.turn.intensity12,Right.turn.intensity08,Right.turn.intensity09,Right.turn.intensity10,Right.turn.intensity11,Right.turn.intensity12,NB_Claim,AMT_Claim,Duration,Insured_age,Insured_sex,Car_age,Marital,Car_use,Credit_score,Region,Annual_miles_drive,Years_noclaims,Territory
1927,124924,1.0,11208.43139,0.121856835,0.134482921,0.151001255,0.164317107,0.17171791,0.129233624,0.127390349,0.003173095,0.001173095,0.000391032,0.739551577,0.260448423,0.123013468,0.105641261,5.934618919,121.0,9.0,4.0,2.0,2.0,1.0,117.0,11.0,3.0,1.0,1.0,0.0,636.0,280.0,69.0,27.0,12.0,1291.0,751.0,316.0,163.0,83.0,1,0.0,365,42,Female,5,Married,Commute,817.0,Urban,6213.71,22.0,57
1928,211488,1.0,9697.87863968073,0.144660321,0.14005284,0.148025676,0.180823619,0.173475954,0.118447451,0.094514139,0.005171784,0.001970203,0.000985102,0.785074492,0.214925508,0.11768623,0.235670427,6.150744919,96.0,4.0,0.0,0.0,0.0,0.0,135.0,17.0,4.0,1.0,0.0,0.0,234.0,86.0,16.0,6.0,2.0,194.0,80.0,12.0,3.0,2.0,1,996.8320313,366,48,Male,9,Married,Commute,825.0,Urban,6213.71,20.0,63
1929,149572,0.975342466,10139.33016,0.117330003,0.160194905,0.182329771,0.176150092,0.134277579,0.119904291,0.109813359,0.012339105,0.002584776,0.000861592,0.774463685,0.225536315,0.110311448,0.105847764,4.218338126,32.0,2.0,1.0,1.0,0.0,0.0,38.0,5.0,2.0,1.0,0.0,0.0,429.0,189.0,45.0,14.0,4.0,894.0,457.0,135.0,48.0,16.0,1,10968.44238,366,50,Male,4,Single,Private,889.0,Urban,12427.42,30.0,89
1930,149555,0.498630137,5504.166876,0.195361423,0.140047944,0.184689048,0.112285593,0.17916093,0.154756151,0.03369891,0.002379529,0.0,0.0,0.809562941,0.190437059,0.056204706,0.100948824,6.152558823,14.0,2.0,1.0,0.0,0.0,0.0,47.0,6.0,2.0,1.0,0.0,0.0,77.0,32.0,5.0,2.0,0.0,416.0,165.0,39.0,14.0,6.0,1,1032.666047,183,82,Female,1,Married,Private,856.0,Urban,6213.71,6.0,81
1931,216013,0.909589041,7452.25771468145,0.144675264,0.140538775,0.171641281,0.141423792,0.142150222,0.136488725,0.123081941,0.00116855,3.06e-05,0.0,0.7393870909999999,0.260612909,0.295709637,0.288161273,5.609193635,81.0,7.0,1.0,0.0,0.0,0.0,112.0,18.0,6.0,2.0,1.0,0.0,375.0,162.0,42.0,14.0,6.0,1059.0,537.0,134.0,42.0,7.0,1,1292.279114,366,40,Female,8,Single,Commute,778.0,Urban,6213.71,24.0,14
1932,197885,0.695890411,7318.296844,0.122726641,0.124285646,0.132865839,0.155066959,0.156639301,0.178964827,0.129450787,0.008952541,0.000883616,0.0,0.695344628,0.304655372,0.119525414,0.163491529,6.093107432,85.0,11.0,3.0,1.0,0.0,0.0,166.0,27.0,7.0,2.0,1.0,0.0,240.0,86.0,15.0,4.0,0.0,2360.0,1420.0,527.0,234.0,85.0,1,1095.789917,366,64,Male,1,Married,Private,826.0,Urban,9320.565,43.0,35
1933,128619,1.0,16864.07008,0.106901302,0.148533314,0.158893944,0.161469829,0.151720867,0.150089431,0.122391312,0.005083805,0.0,0.0,0.724525158,0.275474842,0.091061314,0.128212263,6.745251582,17.0,1.0,0.0,0.0,0.0,0.0,62.0,7.0,2.0,1.0,0.0,0.0,1291.0,605.0,147.0,45.0,12.0,303.0,122.0,22.0,5.0,2.0,1,1245.174316,366,66,Female,6,Married,Private,900.0,Urban,12427.42,49.0,39
1934,178695,0.408219178,8308.738594,0.142123161,0.14057357,0.115769617,0.179834441,0.163071483,0.117085402,0.141542327,0.000127898,0.0,0.0,0.740639491,0.259360509,0.244884069,0.208081526,5.961630516,11.0,1.0,0.0,0.0,0.0,0.0,22.0,2.0,1.0,0.0,0.0,0.0,73.0,17.0,4.0,1.0,1.0,295.0,113.0,17.0,7.0,2.0,1,921.812073,365,37,Female,2,Married,Commute,798.0,Rural,6213.71,19.0,26
1935,193955,0.5808219179999999,6830.67842490854,0.153971611,0.158947611,0.174867275,0.163882994,0.148543496,0.090630296,0.109156717,0.0,0.0,0.0,0.798004094,0.201995906,0.257359262,0.21334698,6.320163761,29.0,1.0,0.0,0.0,0.0,0.0,247.0,28.0,6.0,1.0,0.0,0.0,626.0,267.0,47.0,12.0,4.0,1033.0,513.0,142.0,46.0,14.0,1,317.9071655,365,31,Male,1,Married,Commute,719.0,Urban,12427.42,13.0,75
1936,126049,0.531506849,5779.7026,0.138989429,0.162528293,0.161008372,0.171785402,0.175355464,0.111563754,0.078769287,0.00476564,0.000376564,0.0,0.808828201,0.191171799,0.047406159,0.128953321,6.26109239,43.0,1.0,0.0,0.0,0.0,0.0,42.0,4.0,1.0,0.0,0.0,0.0,543.0,206.0,27.0,4.0,0.0,352.0,144.0,30.0,7.0,2.0,1,0.0,252,57,Female,4,Married,Commercial,719.0,Urban,12427.42,39.0,57
1937,159482,0.509589041,8523.120101,0.125505215,0.134414382,0.145547808,0.162796015,0.158471083,0.139704115,0.133561382,0.00450326,0.00083442,0.0,0.730065202,0.269934798,0.093181195,0.201590598,6.016557997,109.0,16.0,4.0,1.0,0.0,0.0,124.0,24.0,9.0,3.0,1.0,0.0,953.0,599.0,265.0,157.0,93.0,2280.0,1501.0,687.0,382.0,214.0,1,1781.882995,365,41,Male,2,Single,Commute,761.0,Urban,12427.42,25.0,82
1938,210341,0.452054795,4887.274248,0.161067948,0.129283745,0.124010414,0.126523759,0.147139325,0.161605341,0.150369468,0.003,6.58e-05,0.0,0.686578936,0.313421064,0.132763171,0.156710532,5.934210642,14.0,0.0,0.0,0.0,0.0,0.0,55.0,7.0,2.0,1.0,0.0,0.0,182.0,35.0,3.0,0.0,0.0,862.0,357.0,61.0,7.0,2.0,1,323.684578,365,44,Male,5,Married,Commute,788.0,Urban,6151.5729,23.0,33
1939,137201,0.509589041,7775.514283,0.12191709,0.157333374,0.16590205,0.170217719,0.151559284,0.148703059,0.084367423,0.011,0.000305265,0.000152633,0.763894695,0.236105305,0.057631631,0.06,5.554210213,9.0,1.0,0.0,0.0,0.0,0.0,17.0,2.0,1.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,12.0,4.0,0.0,0.0,0.0,1,840.3997192,184,79,Male,1,Married,Private,813.0,Urban,6213.71,63.0,43
1940,209959,0.997260274,20053.07602,0.135292946,0.135876494,0.129338418,0.164946538,0.148844599,0.152635472,0.133065533,0.005816601,0.001605534,0.0,0.713944665,0.286055335,0.276470349,0.206193673,6.7,14.0,1.0,1.0,0.0,0.0,0.0,60.0,6.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,45.0,22.0,7.0,3.0,1.0,1,0.0,366,33,Female,4,Married,Commute,800.0,Urban,12427.42,17.0,86
1941,207678,0.901369863,8402.1377757882,0.192336241,0.101256701,0.101954607,0.122289603,0.124722369,0.172287479,0.185153,0.0017740529999999,0.0,0.0,0.643389205,0.356610795,0.224518939,0.049037879,6.509621213,70.0,6.0,1.0,0.0,0.0,0.0,72.0,8.0,2.0,1.0,0.0,0.0,26.0,10.0,2.0,1.0,0.0,54.0,25.0,7.0,1.0,0.0,1,5752.177368,366,33,Male,6,Single,Commute,856.0,Urban,6213.71,11.0,75
1942,154390,0.994520548,4596.062093408782,0.141337867,0.162593882,0.251943219,0.18218655,0.110488244,0.080594326,0.0708559129999999,0.002097743,0.0,0.0,0.847458692,0.152541308,0.01039097,0.149413544,4.201954852,126.0,9.0,1.0,0.0,0.0,0.0,180.0,21.0,6.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,17.0,2.0,2.0,2.0,0.0,1,296.7526245,366,58,Male,11,Married,Private,870.0,Urban,6213.71,41.0,72
1943,138003,0.534246575,4677.95206673182,0.142161726,0.144493885,0.154350733,0.143846362,0.168348965,0.144969452,0.101828878,0.000471939,0.0,0.0,0.753707479,0.246292521,0.111122438,0.15685374,6.1224487660000015,28.0,2.0,2.0,1.0,1.0,1.0,70.0,9.0,3.0,1.0,1.0,1.0,64.0,28.0,9.0,4.0,1.0,93.0,24.0,1.0,0.0,0.0,1,1878.985474,366,44,Female,11,Married,Commute,828.0,Urban,12427.42,28.0,43
1944,145981,0.802739726,8725.16936453801,0.141632098,0.134993487,0.130972702,0.139339562,0.132375662,0.163955681,0.156730807,0.0077144719999999,0.002735526,0.0,0.6801052670000001,0.319894733,0.072592109,0.124815782,6.524342077999999,32.0,1.0,1.0,0.0,0.0,0.0,166.0,27.0,9.0,3.0,1.0,0.0,636.0,299.0,75.0,30.0,9.0,812.0,389.0,99.0,32.0,7.0,1,2815.586975,366,28,Female,8,Single,Commute,759.0,Urban,15534.275,7.0,43
1945,142947,0.42739726,3281.3369989552957,0.149660672,0.143658616,0.138025981,0.174269203,0.170229435,0.158178892,0.065977201,0.00785842,2.36e-05,0.0,0.7709438679999999,0.229056132,0.07165177,0.171415802,5.5,50.0,2.0,1.0,0.0,0.0,0.0,95.0,11.0,3.0,1.0,0.0,0.0,364.0,178.0,36.0,12.0,2.0,1010.0,590.0,234.0,120.0,40.0,1,3257.137207,365,42,Male,4,Married,Commute,798.0,Urban,12427.42,26.0,33
1946,135812,0.926027397,8991.70906474621,0.152856163,0.176467963,0.174487285,0.172763377,0.163298873,0.081210723,0.078915617,0.00205927,0.000748825,0.000187206,0.83630286,0.16369714,0.174430797,0.158127937,5.505926965,59.0,2.0,0.0,0.0,0.0,0.0,100.0,9.0,2.0,1.0,0.0,0.0,427.0,176.0,27.0,9.0,2.0,692.0,282.0,62.0,24.0,9.0,1,2841.01648,365,41,Female,6,Married,Commute,661.0,Urban,6213.71,24.0,43
1947,206900,0.936986301,12945.62171572468,0.14254477,0.135527692,0.13074968,0.136494668,0.1696723389999999,0.153797798,0.131213053,0.009149984,0.001856252,0.000856252,0.7128749590000001,0.287125041,0.054499505,0.160124712,6.143124382000001,34.0,4.0,2.0,1.0,1.0,0.0,35.0,4.0,1.0,1.0,1.0,1.0,15.0,6.0,1.0,0.0,0.0,19.0,10.0,2.0,1.0,0.0,1,2681.942688,366,25,Male,0,Single,Private,805.0,Urban,12427.42,8.0,69
1948,213089,0.994520548,10973.37086,0.121008892,0.123119299,0.130063565,0.163355669,0.155442232,0.139065736,0.167944607,0.010620448,0.003810224,6.33e-05,0.688223629,0.311776371,0.123795521,0.137469652,6.774696525,34.0,1.0,0.0,0.0,0.0,0.0,40.0,4.0,1.0,0.0,0.0,0.0,53.0,19.0,1.0,1.0,0.0,20.0,4.0,1.0,1.0,0.0,1,430.9898987,366,50,Female,2,Single,Commute,727.0,Urban,9320.565,24.0,30
1949,191805,0.15890411,1782.627127,0.127404632,0.156573628,0.120561404,0.157921631,0.074165394,0.14666561,0.2167077,0.009736109,0.0,0.0,0.633298642,0.366701358,0.020329864,0.159340272,6.896701358,4.0,1.0,0.0,0.0,0.0,0.0,25.0,2.0,0.0,0.0,0.0,0.0,116.0,25.0,2.0,0.0,0.0,266.0,75.0,11.0,4.0,0.0,1,0.0,359,59,Male,7,Married,Commute,668.0,Urban,12427.42,42.0,66
1950,172488,1.0,10411.03663,0.122820777,0.159610918,0.132708491,0.149621032,0.141668327,0.160839043,0.132731412,0.007780971,0.001,0.0,0.702920386,0.297079614,0.096714566,0.151825241,5.736504819,4.0,0.0,0.0,0.0,0.0,0.0,22.0,3.0,1.0,0.0,0.0,0.0,50.0,11.0,1.0,0.0,0.0,53.0,14.0,1.0,1.0,0.0,1,1634.839783,366,32,Female,2,Married,Commute,763.0,Rural,6213.71,8.0,31
1951,143148,0.991780822,7339.894029,0.147278654,0.1419561,0.130692536,0.154832687,0.182329792,0.140406411,0.10250382,0.002,0.0,0.0,0.753518732,0.246481268,0.054631127,0.102406338,5.837002808,42.0,3.0,1.0,1.0,0.0,0.0,54.0,6.0,2.0,1.0,1.0,1.0,336.0,150.0,32.0,11.0,2.0,638.0,295.0,81.0,30.0,10.0,1,759.773529,366,33,Female,5,Single,Private,862.0,Urban,6213.71,16.0,30
1952,174806,0.504109589,5490.12509,0.197994118,0.147550261,0.183986521,0.1151139,0.175923033,0.149107951,0.030324217,0.006648738,0.000348655,0.0,0.818837816,0.181162184,0.055351262,0.109297475,5.828100994,18.0,2.0,1.0,0.0,0.0,0.0,52.0,7.0,2.0,1.0,0.0,0.0,94.0,45.0,9.0,4.0,1.0,395.0,163.0,42.0,16.0,6.0,1,859.2050167,204,80,Female,0,Married,Private,862.0,Urban,6213.71,5.0,84
1953,199858,0.912328767,14243.93519,0.146116389,0.148512152,0.154297551,0.156938354,0.155195906,0.112166723,0.126772925,0.000876836,0.000876836,0.0,0.763988679,0.236011321,0.04753672,0.160146879,5.949265604,118.0,17.0,9.0,6.0,3.0,2.0,272.0,60.0,24.0,11.0,4.0,3.0,1366.0,857.0,378.0,215.0,132.0,2165.0,1434.0,692.0,404.0,227.0,2,851.3735963,366,22,Male,8,Single,Commute,789.0,Rural,12427.42,5.0,88
1954,212164,0.632876712,10148.46704,0.140175329,0.167990417,0.127603183,0.161144186,0.163764157,0.147096431,0.092226296,0.006584353,0.0,0.0,0.763562691,0.236437309,0.142968909,0.174062181,4.999057082,31.0,6.0,1.0,1.0,0.0,0.0,50.0,4.0,1.0,0.0,0.0,0.0,3059.0,3058.0,3055.0,3050.0,3042.0,369700.0,367412.0,360232.0,356991.0,350702.0,1,10020.81446,366,34,Male,5,Married,Private,594.0,Rural,6586.532600000001,17.0,86
1955,208929,0.578082192,10754.04405,0.125913001,0.135166809,0.151280098,0.163462994,0.167784305,0.153518378,0.102874414,0.003896384,0.001948192,0.0,0.738963843,0.261036157,0.107927687,0.082590391,6.302590391,14.0,1.0,0.0,0.0,0.0,0.0,146.0,16.0,4.0,1.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,16.0,5.0,2.0,1.0,0.0,1,949.3063658,366,49,Female,4,Married,Private,644.0,Urban,6213.71,27.0,85
1956,154989,0.923287671,11859.75779,0.155535513,0.157130949,0.151336426,0.148743709,0.15774747,0.125418867,0.104087066,0.002426903,0.0,0.0,0.769103228,0.230896772,0.108538063,0.141461937,6.661793545,71.0,4.0,1.0,0.0,0.0,0.0,225.0,26.0,6.0,2.0,0.0,0.0,2380.0,1413.0,574.0,291.0,135.0,2025.0,1224.0,520.0,257.0,117.0,1,1656.177796,366,38,Male,2,Single,Commute,785.0,Urban,6213.71,15.0,71
1957,145242,0.504109589,1819.98784,0.149083499,0.103014418,0.22395933,0.174143084,0.125040723,0.137339037,0.08741991,0.0,0.0,0.0,0.770254855,0.229745145,0.040058813,0.060098021,6.399019788,6.0,1.0,1.0,0.0,0.0,0.0,24.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,6.0,0.0,0.0,0.0,1,259.34729,182,71,Female,7,Single,Private,900.0,Urban,6213.71,56.0,91
1958,123544,0.956164384,14081.57208,0.144641083,0.149791243,0.134499837,0.136296108,0.161775041,0.162384869,0.110611818,0.0028843,0.0,0.0,0.724628014,0.275371986,0.326694458,0.41727296,5.888429964,83.0,10.0,2.0,0.0,0.0,0.0,135.0,28.0,10.0,4.0,1.0,0.0,1144.0,755.0,362.0,199.0,101.0,468.0,242.0,75.0,30.0,8.0,1,6625.205566,365,29,Male,0,Single,Commute,880.0,Urban,18641.13,12.0,61
1959,169050,0.994520548,2601.842125,0.163402439,0.174304072,0.171578663,0.114308607,0.230631224,0.103990173,0.041784822,0.001846203,0.001692406,0.0,0.856924057,0.143075943,0.077683483,0.11,3.684556551,7.0,1.0,0.0,0.0,0.0,0.0,191.0,16.0,5.0,1.0,0.0,0.0,16.0,1.0,0.0,0.0,0.0,39.0,16.0,1.0,0.0,0.0,2,9076.549808,366,67,Male,2,Married,Private,834.0,Urban,6213.71,24.0,79
1960,179273,0.95890411,5802.967248,0.127728214,0.168907818,0.160605595,0.212852938,0.150661468,0.100569602,0.078674364,0.005623386,0.001155846,0.0,0.822467716,0.177532284,0.058441536,0.098441536,5.197399623,39.0,1.0,0.0,0.0,0.0,0.0,47.0,5.0,1.0,1.0,0.0,0.0,140.0,53.0,9.0,3.0,0.0,78.0,27.0,2.0,0.0,0.0,1,1043.194886,366,61,Female,4,Married,Private,881.0,Rural,6213.71,41.0,52
1961,121268,0.98630137,7936.765451,0.181747932,0.187835171,0.171765256,0.140102528,0.152630774,0.082367441,0.083550898,0.001858903,0.000929451,0.0,0.83365062,0.16634938,0.124356107,0.02846584,5.250615936,29.0,1.0,0.0,0.0,0.0,0.0,27.0,1.0,0.0,0.0,0.0,0.0,322.0,83.0,7.0,1.0,0.0,425.0,137.0,7.0,1.0,0.0,1,3436.653077,366,65,Male,2,Married,Private,876.0,Urban,6213.71,49.0,85
1962,155872,0.465753425,10782.33792,0.127221232,0.162658929,0.124812608,0.14501875,0.204316152,0.122793027,0.113179302,0.000100218,0.0,0.0,0.76,0.24,0.048329707,0.227327532,6.379956488,21.0,1.0,1.0,0.0,0.0,0.0,18.0,2.0,1.0,0.0,0.0,0.0,19.0,6.0,2.0,2.0,1.0,25.0,10.0,2.0,1.0,0.0,1,8271.632813,366,27,Male,1,Single,Private,738.0,Rural,6213.71,11.0,83
1963,206131,0.202739726,649.3826868,0.150232208,0.09815524,0.150517374,0.215447239,0.117672221,0.189456282,0.078519438,0.012971269,0.0,0.0,0.73,0.27,0.0099779,0.119734795,4.201989035,15.0,0.0,0.0,0.0,0.0,0.0,93.0,17.0,6.0,1.0,0.0,0.0,173.0,95.0,53.0,24.0,18.0,96.0,60.0,35.0,6.0,6.0,1,14149.07519,366,62,Male,3,Married,Commute,746.0,Urban,12427.42,45.0,60
1964,172819,0.230136986,1708.441477011561,0.141851908,0.177898187,0.177146188,0.120667936,0.173117542,0.112379016,0.096939222,0.000878443,0.0,0.0,0.79414371,0.20585629,0.079414371,0.096486226,6.188730491,2.0,0.0,0.0,0.0,0.0,0.0,21.0,2.0,1.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,1,537.5977478,365,47,Female,4,Married,Commercial,880.0,Urban,12427.42,30.0,26
1965,127118,0.939726027,21991.675074134884,0.119953139,0.18388416,0.193244348,0.186547645,0.1800529739999999,0.088039536,0.048278198,0.004770396,0.0,0.0,0.8645920779999999,0.135407922,0.094440584,0.120996525,5.511480195,9.0,1.0,1.0,0.0,0.0,0.0,44.0,5.0,1.0,0.0,0.0,0.0,52.0,26.0,6.0,2.0,0.0,64.0,29.0,7.0,2.0,1.0,1,1413.298462,365,38,Male,2,Married,Commercial,841.0,Rural,9320.565,21.0,30
1966,201097,0.961643836,11033.232482698291,0.14799174,0.147168357,0.149205088,0.157975052,0.155766195,0.123069578,0.118823989,0.005959278,0.001702651,0.0,0.758106032,0.241893968,0.03973492,0.193380714,6.37026508,52.0,2.0,0.0,0.0,0.0,0.0,89.0,12.0,4.0,1.0,0.0,0.0,605.0,355.0,132.0,60.0,30.0,644.0,404.0,174.0,88.0,42.0,1,706.173706,366,30,Male,0,Single,Commute,677.0,Urban,6213.71,8.0,35
1967,189905,0.501369863,6215.690632489921,0.14067593,0.17156499,0.159100994,0.1698002519999999,0.154421345,0.11092996,0.09350653,0.000223482,0.0,0.0,0.795530353,0.204469647,0.085416939,0.085530353,6.197731727000001,47.0,2.0,1.0,0.0,0.0,0.0,38.0,3.0,1.0,0.0,0.0,0.0,220.0,81.0,13.0,4.0,1.0,273.0,107.0,12.0,3.0,1.0,1,3427.82959,183,67,Male,6,Single,Commute,696.0,Urban,12427.42,49.0,88
1968,218761,0.852054795,18047.3189,0.123294175,0.181704918,0.166149728,0.17575275,0.143985004,0.113447232,0.095666193,0.001917856,0.000917856,0.0,0.787535674,0.212464326,0.043821817,0.227250281,6.283571161,121.0,17.0,6.0,2.0,1.0,0.0,101.0,15.0,5.0,2.0,1.0,0.0,90.0,39.0,11.0,4.0,1.0,115.0,58.0,19.0,9.0,4.0,1,2536.82666,366,37,Male,0,Single,Commute,789.0,Urban,12427.42,20.0,31
1969,137432,0.671232877,8698.217926,0.163014094,0.174980018,0.151380385,0.159946977,0.174845129,0.095294507,0.080538889,0.008581082,0.000916216,0.0,0.823297308,0.176702692,0.086702692,0.163351346,6.48324327,46.0,4.0,1.0,1.0,0.0,0.0,130.0,17.0,4.0,2.0,0.0,0.0,96.0,31.0,5.0,2.0,1.0,262.0,104.0,26.0,11.0,4.0,1,0.0,366,30,Male,0,Single,Commute,641.0,Urban,12427.42,14.0,67
1970,201864,0.969863014,3196.266779,0.181856671,0.146350328,0.165949339,0.175586299,0.227020964,0.057899067,0.045337332,0.000570777,0.000439059,0.000131718,0.899121882,0.100878118,0.153414113,0.13,3.179030646,10.0,1.0,1.0,0.0,0.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,263.0,86.0,14.0,4.0,0.0,488.0,159.0,12.0,5.0,1.0,1,1544.692016,366,56,Female,9,Married,Commute,755.0,Rural,12427.42,38.0,87
1971,136419,0.931506849,8272.77606965715,0.16949473,0.166245731,0.168402959,0.146540625,0.1609599669999999,0.118572101,0.069783888,0.003780118,0.001292544,0.0,0.807074559,0.192925441,0.070726619,0.092676913,6.360994115,13.0,1.0,1.0,0.0,0.0,0.0,19.0,2.0,1.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,12.0,2.0,1.0,0.0,0.0,1,311.6384582,366,83,Male,1,Single,Private,852.0,Urban,6213.71,7.0,15
1972,127635,0.673972603,10679.73652161291,0.141766605,0.164301134,0.150540067,0.150536189,0.1756376489999999,0.130593523,0.086624833,0.001004202,0.0,0.0,0.77984594,0.22015406,0.369803924,0.299943978,5.699649864,65.0,8.0,2.0,1.0,0.0,0.0,90.0,17.0,6.0,2.0,1.0,0.0,549.0,303.0,98.0,40.0,10.0,856.0,565.0,277.0,142.0,52.0,1,575.551117,366,43,Female,3,Married,Commute,813.0,Rural,9320.565,25.0,31
1973,121934,0.701369863,7805.067968,0.109348955,0.192367523,0.21655459,0.166593244,0.136874964,0.103146946,0.075113778,0.014936098,7.09e-05,0.0,0.820849767,0.179150233,0.038440965,0.19347609,3.055336444,9.0,0.0,0.0,0.0,0.0,0.0,29.0,3.0,1.0,1.0,0.0,0.0,14.0,5.0,1.0,1.0,1.0,31.0,12.0,4.0,4.0,1.0,1,3159.763916,366,51,Male,0,Married,Commute,813.0,Urban,12427.42,27.0,66
1974,153800,0.849315068,9377.893869,0.144921657,0.163136762,0.143839401,0.178736643,0.151860131,0.116183372,0.101322034,0.005255833,0.0,0.0,0.78,0.22,0.044961115,0.119766692,6.099222305,53.0,2.0,0.0,0.0,0.0,0.0,216.0,34.0,9.0,2.0,1.0,0.0,789.0,416.0,137.0,56.0,19.0,777.0,429.0,152.0,65.0,25.0,1,12488.03467,366,70,Male,2,Married,Private,832.0,Urban,6213.71,41.0,38
1975,141257,0.493150685,6711.582699753991,0.131653583,0.154363575,0.133353145,0.154761692,0.179514972,0.132686441,0.113666591,0.005203956,0.000601978,0.000150495,0.75,0.25,0.210970329,0.167742582,6.2774258220000005,5.0,1.0,1.0,0.0,0.0,0.0,18.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,992.0250548,181,65,Male,6,Married,Commute,712.0,Urban,12427.42,49.0,80
1976,214477,0.991780822,12300.433180044663,0.12040487,0.147904502,0.129756915,0.150781591,0.168814686,0.174161703,0.108175735,0.00102027,5.07e-06,5.07e-06,0.7199493240000001,0.280050676,0.189087836,0.20964527,6.398986485,134.0,21.0,4.0,1.0,0.0,0.0,170.0,18.0,4.0,1.0,0.0,0.0,1063.0,684.0,314.0,165.0,83.0,767.0,401.0,142.0,62.0,25.0,1,3.538787842,365,56,Male,0,Married,Commute,830.0,Urban,12427.42,35.0,31
1977,160382,0.969863014,3815.408803,0.165137388,0.170655141,0.162623098,0.166347574,0.136181652,0.115003208,0.08405194,0.000935144,0.000935144,0.000935144,0.805460046,0.194539954,0.038054305,0.166757176,5.335143511,170.0,17.0,4.0,1.0,0.0,0.0,147.0,24.0,7.0,4.0,1.0,0.0,890.0,445.0,147.0,65.0,34.0,1105.0,643.0,287.0,167.0,91.0,2,8281.520505,365,68,Male,9,Married,Private,690.0,Urban,6213.71,48.0,72
1978,148235,0.923287671,10911.83099,0.143272277,0.149702646,0.147083682,0.142273266,0.173472663,0.1169458,0.127249666,0.0,0.0,0.0,0.758646551,0.241353449,0.117336207,0.12663793,6.740172419,298.0,65.0,23.0,7.0,1.0,0.0,362.0,73.0,25.0,9.0,2.0,1.0,23.0,8.0,2.0,1.0,0.0,27.0,10.0,2.0,1.0,1.0,1,1292.295685,366,46,Female,8,Married,Commute,749.0,Urban,6213.71,6.0,70
1979,188307,0.263013699,2699.145932,0.148261004,0.153581325,0.153569688,0.171706877,0.16109339,0.115223815,0.096563902,0.000620391,0.0,0.0,0.791048403,0.208951597,0.052407827,0.125864058,4.934273948,5.0,0.0,0.0,0.0,0.0,0.0,37.0,3.0,1.0,0.0,0.0,0.0,56.0,14.0,2.0,0.0,0.0,83.0,23.0,1.0,0.0,0.0,1,11732.35108,365,74,Male,2,Married,Private,850.0,Urban,6213.71,58.0,84
1980,157353,0.361643836,3993.348178,0.15356397,0.181097576,0.134112515,0.145974846,0.144017666,0.118314525,0.122918903,0.000238353,0.0,0.0,0.76,0.24,0.001589019,0.177616471,6.344384325,24.0,2.0,0.0,0.0,0.0,0.0,112.0,17.0,6.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,1,953.296692,184,60,Male,5,Married,Private,836.0,Urban,6213.71,40.0,69
1981,210834,0.942465753,11088.9254124081,0.148455768,0.147113421,0.153660424,0.159349005,0.157739216,0.116813036,0.11686913,0.005210412,0.001488689,0.0,0.767443445,0.232556555,0.063687646,0.192782773,6.502262182000001,39.0,2.0,1.0,1.0,0.0,0.0,101.0,12.0,4.0,1.0,0.0,0.0,654.0,360.0,126.0,57.0,27.0,620.0,365.0,149.0,75.0,36.0,1,1058.640839,366,27,Male,0,Single,Commute,652.0,Urban,6213.71,7.0,43
1982,130351,0.17260274,2813.2849100542608,0.11333626,0.203528112,0.205526123,0.138039703,0.232958871,0.044388245,0.062222687,0.007413803,0.0,0.0,0.890474298,0.109525702,0.10413803,0.077327463,4.921982389,6.0,0.0,0.0,0.0,0.0,0.0,19.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1,387.1412659,184,70,Female,9,Married,Private,856.0,Rural,6213.71,44.0,26
